Id,Total words,Average words per sentence,Total OOV words,Average OOV words,Most frequent unigrams 1,Most frequent unigrams 2,Most frequent unigrams 3,Most frequent unigrams 4,Most frequent unigrams 5,Most frequent unigrams 6,Most frequent bigrams 1,Most frequent bigrams 2,Most frequent bigrams 3,Most frequent bigrams 4,Most frequent bigrams 5,Most frequent bigrams 6,Most frequent trigrams 1,Most frequent trigrams 2,Most frequent trigrams 3,Most frequent trigrams 4,Most frequent trigrams 5,Most frequent trigrams 6
19287,79,39.5,27,0.21333333333333335,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
19288,43,21.5,8,0.06976744186046512,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19289,45,22.5,10,0.1111111111111111,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1
19290,278,278.0,49,0.0539568345323741,19,17,13,13,9,9,16,13,9,9,9,9,12,9,9,9,9,9
19291,47,11.75,20,0.24444444444444444,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19292,41,13.666666666666666,9,0.07317073170731707,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1
19293,31,31.0,15,0.14814814814814814,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19294,90,30.0,31,0.16666666666666666,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
19295,176,176.0,31,0.09659090909090909,21,9,8,7,3,2,11,5,4,4,4,3,5,4,3,2,2,2
19296,34,17.0,12,0.14705882352941177,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19297,89,22.25,13,0.06976744186046512,4,4,4,3,3,3,4,4,3,3,3,3,4,3,3,3,3,3
19298,31,10.333333333333334,10,0.1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19299,52,10.4,31,0.36538461538461536,6,5,4,4,4,3,4,4,4,4,2,2,4,4,4,2,2,1
19300,134,44.666666666666664,20,0.04477611940298507,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
19301,37,18.5,8,0.13513513513513514,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19302,51,12.75,10,0.0392156862745098,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19303,45,22.5,19,0.23255813953488372,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19304,59,19.666666666666668,15,0.13559322033898305,4,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
19305,57,14.25,11,0.07017543859649122,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19306,48,24.0,13,0.16666666666666666,4,3,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,1
19307,66,66.0,36,0.15873015873015872,4,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,1,1
19308,216,54.0,56,0.10648148148148148,10,10,8,7,6,5,5,5,4,4,4,4,5,4,4,3,3,3
19309,95,31.666666666666668,21,0.042105263157894736,8,5,4,4,3,2,5,3,2,2,2,2,3,3,2,2,2,2
19310,42,21.0,5,0.023809523809523808,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1
19311,222,222.0,14,0.03153153153153153,54,5,4,3,2,2,51,4,2,2,2,2,49,2,2,2,2,2
19312,78,39.0,9,0.08974358974358974,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
19313,60,15.0,24,0.23333333333333334,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19314,88,22.0,18,0.06818181818181818,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
19315,49,12.25,26,0.2765957446808511,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19316,33,16.5,9,0.15151515151515152,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19317,69,17.25,24,0.140625,5,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2
19318,62,20.666666666666668,15,0.16129032258064516,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19319,66,16.5,20,0.07692307692307693,4,4,3,2,2,1,3,3,1,1,1,1,3,1,1,1,1,1
19320,45,22.5,13,0.16666666666666666,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19321,100,33.333333333333336,54,0.2808988764044944,6,5,5,4,4,4,5,5,4,3,3,3,4,4,3,2,2,2
19322,71,11.833333333333334,21,0.11594202898550725,7,5,4,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1
19323,32,10.666666666666666,9,0.0625,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19324,39,9.75,23,0.21621621621621623,3,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1
19325,39,19.5,15,0.10256410256410256,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19326,38,38.0,10,0.10810810810810811,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19327,64,16.0,10,0.0625,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1
19328,48,24.0,8,0.0851063829787234,3,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1
19329,80,80.0,27,0.04225352112676056,15,7,3,2,2,2,8,6,4,3,2,2,4,4,3,3,3,2
19330,47,23.5,6,0.0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1
19331,75,37.5,10,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
19332,90,22.5,28,0.1111111111111111,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
19333,250,83.33333333333333,19,0.027888446215139442,43,32,10,5,3,2,32,32,10,8,2,2,32,21,10,8,8,2
19334,126,11.454545454545455,37,0.15873015873015872,7,6,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
19335,33,16.5,20,0.24242424242424243,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19336,532,532.0,47,0.07706766917293233,41,41,41,40,40,3,40,40,40,39,37,3,40,39,39,37,36,2
19337,97,16.166666666666668,35,0.1958762886597938,6,5,4,3,2,2,4,3,2,2,2,2,3,2,1,1,1,1
19338,152,38.0,95,0.20408163265306123,25,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3
19339,473,157.66666666666666,73,0.012684989429175475,61,61,2,2,2,2,61,59,2,2,2,2,59,59,2,2,2,2
19340,92,30.666666666666668,18,0.09782608695652174,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19341,48,12.0,18,0.061224489795918366,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1
19342,77,38.5,23,0.17567567567567569,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19343,77,15.4,23,0.14285714285714285,5,4,4,3,3,3,3,3,3,3,2,2,3,3,3,2,2,2
19344,44,22.0,7,0.06818181818181818,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19345,62,20.666666666666668,16,0.08064516129032258,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19346,34,17.0,9,0.125,2,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1
19347,116,38.666666666666664,47,0.3017241379310345,15,11,9,2,2,2,9,8,8,6,2,2,8,6,5,5,3,2
19348,80,16.0,17,0.1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
19349,249,249.0,161,0.16326530612244897,28,24,19,16,15,8,19,16,15,11,8,8,16,15,8,8,7,7
19350,88,22.0,16,0.022988505747126436,7,6,6,4,3,2,6,6,3,3,2,1,6,3,3,2,1,1
19351,33,11.0,12,0.0967741935483871,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1
19352,35,11.666666666666666,9,0.0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19353,38,19.0,13,0.07894736842105263,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19354,60,60.0,9,0.06666666666666667,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
19355,37,37.0,9,0.13513513513513514,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19356,48,24.0,11,0.125,3,3,3,2,1,1,3,3,2,1,1,1,3,2,1,1,1,1
19357,126,42.0,29,0.12403100775193798,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3
19358,49,24.5,16,0.061224489795918366,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1
19359,54,54.0,7,0.037037037037037035,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19360,38,19.0,7,0.13157894736842105,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
19361,65,21.666666666666668,9,0.015384615384615385,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1
19362,348,116.0,143,0.19578313253012047,22,22,21,21,21,21,21,21,21,21,20,20,21,21,20,20,20,19
19363,48,24.0,5,0.0,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1
19364,52,26.0,25,0.22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19365,59,29.5,14,0.06779661016949153,6,4,4,2,2,2,4,3,2,2,2,2,3,2,2,2,2,2
19366,123,41.0,41,0.04878048780487805,8,8,7,6,6,5,5,5,4,4,3,3,5,4,3,3,3,3
19367,111,22.2,16,0.06306306306306306,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19368,281,21.615384615384617,43,0.007194244604316547,16,12,10,6,6,5,11,8,7,5,4,4,8,5,4,4,3,2
19369,60,20.0,12,0.11666666666666667,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19370,40,40.0,5,0.025,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19371,57,19.0,15,0.10526315789473684,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19372,37,18.5,11,0.08333333333333333,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19373,88,29.333333333333332,20,0.10465116279069768,3,3,3,2,2,2,3,2,2,2,1,1,2,2,2,1,1,1
19374,120,20.0,37,0.08333333333333333,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,3
19375,148,29.6,34,0.10135135135135136,8,7,7,6,6,6,7,7,6,6,6,6,7,6,6,6,6,6
19376,63,21.0,16,0.07936507936507936,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
19377,61,8.714285714285714,20,0.13793103448275862,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19378,67,13.4,16,0.04477611940298507,7,5,4,3,3,3,4,3,3,3,2,2,3,3,2,2,2,2
19379,75,25.0,8,0.05405405405405406,4,4,3,3,3,3,4,3,2,2,2,2,2,2,2,2,1,1
19380,91,30.333333333333332,14,0.10989010989010989,11,10,2,2,2,2,10,9,2,2,2,2,9,9,2,2,2,2
19381,33,16.5,10,0.09375,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19382,62,8.857142857142858,23,0.1935483870967742,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19383,377,94.25,10,0.007957559681697613,33,32,3,2,2,2,31,25,3,2,2,2,25,24,2,2,2,2
19384,45,22.5,9,0.15555555555555556,3,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1
19385,40,20.0,13,0.075,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1
19386,55,13.75,14,0.10526315789473684,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19387,456,76.0,63,0.026490066225165563,62,62,29,16,10,9,62,27,27,14,9,8,27,27,27,14,12,9
19388,83,41.5,13,0.04819277108433735,5,5,4,3,3,3,5,4,3,3,3,2,4,3,3,3,2,2
19389,103,34.333333333333336,34,0.1262135922330097,3,3,3,2,2,2,3,2,2,1,1,1,2,1,1,1,1,1
19390,32,10.666666666666666,17,0.25806451612903225,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19391,92,46.0,32,0.05434782608695652,6,6,6,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3
19392,62,20.666666666666668,21,0.2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19393,90,22.5,15,0.10227272727272728,4,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,2
19394,40,13.333333333333334,17,0.2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
19395,38,19.0,14,0.08108108108108109,4,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1
19396,220,110.0,74,0.21363636363636362,17,14,14,14,14,14,14,14,14,13,13,11,14,14,13,10,8,8
19397,34,11.333333333333334,14,0.17142857142857143,3,3,2,2,2,1,3,2,2,2,1,1,2,2,2,1,1,1
19398,104,26.0,16,0.028846153846153848,5,5,4,4,3,3,3,2,2,2,1,1,2,1,1,1,1,1
19399,60,20.0,18,0.22580645161290322,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19400,533,533.0,49,0.0825515947467167,45,45,44,44,44,5,44,44,44,43,43,3,43,43,43,43,42,2
19401,70,70.0,35,0.11940298507462686,5,5,4,3,3,2,5,3,3,2,2,2,3,3,2,2,2,1
19402,44,44.0,5,0.1111111111111111,4,3,2,2,1,1,3,2,1,1,1,1,2,1,1,1,1,1
19403,443,110.75,26,0.006772009029345372,76,73,73,4,3,3,73,72,69,4,4,3,72,69,69,4,4,3
19404,197,49.25,24,0.01015228426395939,16,9,9,9,6,3,9,9,9,7,6,4,9,9,7,6,4,4
19405,85,14.166666666666666,17,0.07058823529411765,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19406,36,18.0,7,0.1111111111111111,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1
19407,117,29.25,26,0.08695652173913043,3,3,2,2,2,2,3,2,2,1,1,1,2,1,1,1,1,1
19408,78,26.0,20,0.1282051282051282,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19409,52,13.0,11,0.1346153846153846,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
19410,161,23.0,25,0.07096774193548387,8,7,7,7,7,6,7,7,6,6,6,5,6,5,5,5,5,4
19411,47,11.75,10,0.0425531914893617,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
19412,39,19.5,13,0.075,3,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
19413,37,12.333333333333334,10,0.08108108108108109,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19414,37,18.5,4,0.05405405405405406,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19415,54,27.0,6,0.018518518518518517,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19416,38,19.0,15,0.15789473684210525,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1
19417,42,14.0,14,0.23809523809523808,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1
19418,68,13.6,14,0.07462686567164178,6,3,3,3,2,2,3,3,3,3,2,2,3,3,3,2,2,2
19419,371,185.5,90,0.23180592991913745,85,85,2,2,2,1,85,83,2,2,2,1,83,83,2,2,2,1
19420,62,31.0,16,0.016129032258064516,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19421,48,48.0,16,0.08333333333333333,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
19422,52,13.0,11,0.09615384615384616,3,3,3,3,2,2,3,3,3,2,2,2,3,3,2,2,2,2
19423,61,20.333333333333332,14,0.11475409836065574,4,4,4,4,4,4,4,4,3,2,2,2,3,2,2,2,2,2
19424,42,14.0,5,0.0,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1
19425,57,28.5,21,0.19298245614035087,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19426,86,21.5,22,0.08235294117647059,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
19427,35,11.666666666666666,14,0.12121212121212122,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19428,386,386.0,98,0.17098445595854922,63,33,33,32,32,2,32,32,32,32,31,31,32,32,31,31,31,31
19429,62,12.4,27,0.22580645161290322,6,4,4,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2
19430,49,24.5,11,0.10204081632653061,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19431,47,23.5,8,0.06382978723404255,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
19432,52,13.0,28,0.25,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19433,119,39.666666666666664,32,0.16806722689075632,6,6,4,4,3,3,6,4,4,3,3,3,4,4,3,3,3,3
19434,51,51.0,10,0.0784313725490196,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
19435,39,9.75,11,0.10810810810810811,3,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1
19436,36,12.0,8,0.05555555555555555,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19437,145,18.125,49,0.16428571428571428,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2,1,1
19438,86,21.5,24,0.17857142857142858,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19439,140,23.333333333333332,49,0.17857142857142858,10,10,9,8,6,6,10,8,6,6,5,5,8,6,5,5,5,4
19440,46,15.333333333333334,5,0.043478260869565216,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
19441,198,19.8,44,0.1218274111675127,13,10,9,8,7,7,9,7,6,6,5,4,6,5,5,5,4,2
19442,31,15.5,13,0.16129032258064516,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19443,117,29.25,22,0.02702702702702703,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4
19444,38,12.666666666666666,11,0.02702702702702703,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19445,81,20.25,26,0.19753086419753085,4,4,4,4,4,2,4,4,4,2,2,2,4,2,2,2,1,1
19446,329,164.5,181,0.13719512195121952,45,43,43,1,1,1,43,43,42,2,1,1,43,42,40,2,2,1
19447,58,58.0,18,0.15,3,3,3,3,2,2,3,3,3,2,2,2,3,3,2,2,2,2
19448,40,40.0,12,0.175,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19449,74,74.0,18,0.10810810810810811,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19450,38,19.0,5,0.07894736842105263,3,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,1
19451,62,31.0,14,0.14516129032258066,4,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2
19452,53,26.5,12,0.1320754716981132,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19453,57,19.0,15,0.07142857142857142,4,3,2,2,1,1,3,2,1,1,1,1,2,1,1,1,1,1
19454,411,411.0,102,0.1076923076923077,26,24,21,14,14,14,21,14,14,14,14,13,14,14,14,13,13,13
19455,102,34.0,17,0.1188118811881188,3,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19456,122,24.4,24,0.09016393442622951,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
19457,79,26.333333333333332,23,0.05063291139240506,7,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19458,35,17.5,5,0.02857142857142857,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19459,35,35.0,8,0.08571428571428572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19460,80,20.0,20,0.05,6,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
19461,50,16.666666666666668,9,0.0,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19462,46,15.333333333333334,10,0.06521739130434782,5,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1
19463,51,25.5,15,0.08,4,4,3,2,2,2,3,3,2,2,2,2,3,2,2,2,2,1
19464,41,5.125,15,0.17073170731707318,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19465,40,13.333333333333334,12,0.1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19466,191,27.285714285714285,20,0.03783783783783784,9,9,9,8,8,7,8,8,7,6,5,5,7,6,5,5,4,4
19467,36,36.0,10,0.16216216216216217,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1
19468,47,15.666666666666666,13,0.06521739130434782,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19469,86,43.0,26,0.1744186046511628,7,6,6,6,6,5,6,6,6,5,5,4,6,6,5,5,4,3
19470,74,12.333333333333334,25,0.04285714285714286,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1
19471,45,22.5,12,0.15555555555555556,3,3,3,3,2,2,3,3,3,2,1,1,3,3,2,1,1,1
19472,48,24.0,9,0.0,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19473,120,20.0,37,0.225,7,6,5,5,5,5,5,5,5,5,4,4,5,5,4,4,3,3
19474,48,24.0,15,0.0851063829787234,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1
19475,59,14.75,16,0.1694915254237288,5,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,1,1
19476,50,10.0,21,0.19148936170212766,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
19477,149,37.25,45,0.13013698630136986,10,8,6,6,5,4,6,5,4,3,2,2,5,2,2,2,2,2
19478,36,36.0,12,0.1111111111111111,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19479,47,11.75,11,0.06382978723404255,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1
19480,64,21.333333333333332,19,0.03508771929824561,4,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2
19481,38,19.0,17,0.2631578947368421,4,3,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1
19482,37,18.5,12,0.2222222222222222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19483,44,14.666666666666666,21,0.2222222222222222,5,4,3,3,2,1,4,2,2,1,1,1,2,2,1,1,1,1
19484,54,54.0,15,0.1111111111111111,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19485,43,14.333333333333334,9,0.09302325581395349,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19486,55,55.0,7,0.03636363636363636,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1
19487,59,14.75,17,0.07017543859649122,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19488,31,15.5,7,0.07142857142857142,3,3,2,2,1,1,3,2,1,1,1,1,2,1,1,1,1,1
19489,64,12.8,23,0.0625,3,3,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1
19490,78,39.0,28,0.1891891891891892,6,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
19491,42,21.0,14,0.07142857142857142,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19492,42,21.0,9,0.14285714285714285,3,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1
19493,31,31.0,7,0.0967741935483871,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19494,92,23.0,15,0.06451612903225806,3,3,3,3,2,2,3,2,2,1,1,1,2,1,1,1,1,1
19495,58,29.0,10,0.10344827586206896,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19496,65,21.666666666666668,16,0.09230769230769231,3,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
19497,69,9.857142857142858,27,0.13432835820895522,5,4,4,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2
19498,78,15.6,27,0.039473684210526314,5,5,4,4,4,2,4,4,4,2,1,1,4,4,1,1,1,1
19499,539,107.8,119,0.21335807050092764,58,56,56,56,56,2,56,56,56,56,54,2,56,56,56,54,54,2
19500,51,25.5,17,0.22448979591836735,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
19501,60,60.0,20,0.03333333333333333,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2
19502,62,12.4,15,0.12903225806451613,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19503,47,23.5,7,0.06382978723404255,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1
19504,117,117.0,22,0.1282051282051282,10,7,6,4,4,3,5,4,3,3,3,3,4,3,3,3,3,3
19505,45,22.5,8,0.06666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19506,55,55.0,19,0.14285714285714285,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,2,2,2
19507,53,53.0,16,0.0392156862745098,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1
19508,98,24.5,22,0.0625,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19509,44,22.0,12,0.11363636363636363,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19510,65,16.25,13,0.07575757575757576,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19511,299,99.66666666666667,35,0.010067114093959731,21,15,15,14,13,12,15,15,12,11,10,10,12,11,10,10,8,7
19512,133,44.333333333333336,38,0.15789473684210525,11,10,8,8,5,3,8,7,5,4,3,2,7,4,3,3,2,2
19513,45,15.0,11,0.09302325581395349,3,3,2,2,2,2,3,2,1,1,1,1,2,1,1,1,1,1
19514,120,13.333333333333334,24,0.06666666666666667,5,4,4,3,2,2,4,4,3,2,2,2,4,3,2,2,2,2
19515,36,12.0,7,0.027777777777777776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19516,74,14.8,15,0.02702702702702703,6,3,3,3,2,2,3,3,3,3,2,2,3,3,2,2,2,2
19517,57,57.0,8,0.08771929824561403,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1
19518,35,17.5,11,0.2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19519,47,47.0,8,0.06382978723404255,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
19520,56,28.0,17,0.10714285714285714,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19521,222,31.714285714285715,50,0.03398058252427184,27,14,9,8,7,7,12,7,7,7,7,7,7,7,7,7,7,4
19522,60,20.0,9,0.03333333333333333,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19523,77,19.25,20,0.11688311688311688,5,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2
19524,38,6.333333333333333,7,0.0,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
19525,61,20.333333333333332,9,0.06557377049180328,4,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1
19526,39,13.0,12,0.08108108108108109,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19527,423,423.0,64,0.0,30,30,30,30,2,2,30,30,30,28,2,2,30,30,28,28,2,2
19528,43,8.6,17,0.07317073170731707,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19529,67,67.0,17,0.109375,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19530,49,49.0,27,0.14583333333333334,4,3,3,2,2,2,3,2,2,2,1,1,2,2,1,1,1,1
